Lead_ID,App_Engagement_Mins,Web_Configurator_Status,Test_Drive_Completed,Last_Contact_Days,Purchase,Engagement_Density,High_Intent_Signal,Attrition_Risk,Lead_Source_Social Media,Lead_Source_Unknown_Source_999,Lead_Source_Walk-in,Lead_Source_Web Search,Lead_Temperature_Hot,Lead_Temperature_Warm
49cb3b7c,14.398508974752769,0,0,68,0,0.20867404311235896,0,1,False,False,False,False,False,False
b2cf6240,16.70357095599316,0,0,29,0,0.5567856985331053,0,0,False,False,True,False,False,True
c5deed7c,25.951438186396487,0,0,75,0,0.3414662919262696,0,1,False,False,True,False,False,False
668be0f0,12.114206751290755,1,0,67,0,0.17815009928368758,0,1,False,False,False,True,False,False
43293dca,20.652400794688194,0,0,87,0,0.2346863726669113,0,1,False,False,False,False,False,False
69af0fd5,11.221776588634455,0,0,28,0,0.3869578134011881,0,0,False,False,True,False,False,True
874e38fd,15.411628602800612,1,0,72,0,0.21111820003836454,0,1,True,False,False,False,False,False
7373331e,42.6666570358708,1,1,67,1,0.6274508387628058,1,1,False,False,False,False,False,False
6fd94b30,26.97331812685792,0,0,50,0,0.5288885907227043,0,1,True,False,False,False,False,False
55217907,42.55601738854971,0,0,23,1,1.7731673911895713,0,0,False,False,False,True,False,True
314eba43,,0,0,13,0,,0,0,False,False,False,False,False,True
b9eddc05,37.7574556573006,0,1,68,0,0.5472095022797189,0,1,False,False,False,True,False,False
af61fc28,4.872008212303175,0,0,17,0,0.27066712290573197,0,0,False,False,False,True,False,True
6a19d178,25.942769642927644,0,0,41,0,0.6176849914982773,0,1,False,False,False,True,False,False
6f85a617,39.51735758771215,0,0,56,0,0.6932869752230202,0,1,False,False,False,True,False,False
c72dd229,4.65417083238544,0,0,82,0,0.05607434737813784,0,1,False,False,False,True,False,False
59155589,14.382515496031354,0,0,11,0,1.1985429580026128,0,0,False,False,False,False,False,True
8f33fa81,25.92915031832721,1,0,81,0,0.31620915022350254,0,1,True,False,False,False,False,False
ff6efa27,49.98840924143956,0,1,16,1,2.940494661261151,0,0,False,False,False,False,False,True
1e4ee5a1,15.40993790420934,0,0,29,0,0.513664596806978,0,0,False,False,False,False,False,True
3f7e128c,36.72707159719576,0,0,87,0,0.41735308633177,0,1,False,False,False,False,False,False
e7848977,64.59562344710827,1,0,74,1,0.8612749792947769,0,0,False,False,True,False,False,False
a348dab6,37.92271258738742,0,0,22,0,1.648813590755975,0,0,False,False,True,False,False,True
0e72145f,,0,1,80,0,,0,0,False,False,False,False,False,False
d67c411f,32.89795595633041,0,0,0,0,32.89795595633041,0,0,True,False,False,False,True,False
5fcde23f,15.033051604447689,0,0,78,0,0.19029179246136316,0,1,False,False,False,False,False,False
0537262c,26.7145723656798,0,0,31,0,0.8348303864274937,0,1,False,True,False,False,False,False
79d33f9c,22.10487671002018,0,0,8,0,2.456097412224464,0,0,False,False,True,False,False,True
08f50441,32.12408371560268,0,0,14,0,2.141605581040179,0,0,False,False,True,False,False,True
4b4afe3a,17.842181947992866,1,0,27,1,0.6372207838568881,0,0,False,False,False,False,False,True
b8436c67,33.44290642961585,0,0,23,0,1.3934544345673272,0,0,False,False,False,False,False,True
c37eb4bd,17.70170312726306,0,1,59,0,0.2950283854543843,0,1,True,False,False,False,False,False
77422566,45.94802359092733,1,0,34,0,1.312800674026495,0,1,True,False,False,False,False,False
1d6d8cc1,19.203125681731024,0,1,85,0,0.22329215908989564,0,1,False,False,False,True,False,False
044f7b7d,2.658343361107703,0,0,26,0,0.09845716152250752,0,0,False,False,False,False,False,True
cdfb3283,10.118827073633383,0,0,82,0,0.1219135792004022,0,1,False,False,False,False,False,False
5e6a2102,25.358369251579067,0,0,75,0,0.33366275331025086,0,1,False,False,False,False,False,False
e49ecc67,73.54379893140494,1,0,19,1,3.677189946570247,0,0,False,False,True,False,False,True
d2283fba,44.746467776572544,1,0,64,0,0.6884071965626545,0,1,False,False,False,True,False,False
1d89089f,1.9750452290779583,0,0,84,0,0.02323582622444657,0,1,True,False,False,False,False,False
94e9fc3d,5.90733573160686,0,0,48,0,0.12055787207360939,0,1,False,False,True,False,False,False
7e722893,54.33344259948695,1,0,0,0,54.33344259948695,0,0,False,False,True,False,True,False
bff1852a,,1,0,9,0,,0,0,False,False,True,False,False,True
af06efa3,99.79024200887132,1,0,46,0,2.1231966384866237,0,0,False,False,True,False,False,False
76485169,17.117864209272728,0,0,58,0,0.2901332916825886,0,1,False,False,False,True,False,False
00763196,11.88987962737676,0,0,61,0,0.19177225205446388,0,1,False,False,False,False,False,False
22db6ec8,26.411640590910952,1,0,85,0,0.3071120998943134,0,1,True,False,False,False,False,False
9c73a7f3,16.844088666374766,0,0,17,0,0.9357827036874871,0,0,True,False,False,False,False,True
e18cc42b,50.95495774433305,0,1,45,0,1.1077164727028923,0,1,False,False,True,False,False,False
bb0e98d1,16.36706913196844,0,0,31,0,0.5114709103740137,0,1,False,False,True,False,False,False
5dd7169c,20.129598303995195,0,0,26,0,0.745540677925748,0,0,False,False,False,True,False,True
722dcdd8,10.432720552266328,0,0,17,0,0.5795955862370182,0,0,False,False,True,False,False,True
a0f59926,42.71084891166429,0,0,38,0,1.0951499720939561,0,1,True,False,False,False,False,False
60d3d25c,11.05682413098802,1,0,48,0,0.22564947206098,0,1,True,False,False,False,False,False
31a1f7b6,33.89118513882315,0,0,81,0,0.41330713583930667,0,1,False,False,False,False,False,False
fd738db5,81.80062334353488,1,1,43,1,1.8591050759894292,1,0,False,False,False,False,False,False
f8c875b4,3.9527271844296257,0,0,71,0,0.05489898867263369,0,1,True,False,False,False,False,False
0ad1d36c,66.60242522022178,0,0,53,0,1.2333782448189217,0,0,True,False,False,False,False,False
e749bff3,30.822924756217297,1,0,33,0,0.9065566104769793,0,1,False,False,False,True,False,False
a452903e,8.92510881782059,0,0,70,0,0.1257057579974731,0,1,False,False,False,True,False,False
8364366e,27.17882056295519,0,0,35,0,0.7549672378598664,0,1,True,False,False,False,False,False
988fc1df,41.85260687954828,0,0,17,0,2.325144826641571,0,0,False,False,True,False,False,True
6f67d8b5,12.604224608889824,0,0,37,0,0.3316901212865743,0,1,False,False,False,False,False,False
fde972f7,,1,1,58,1,,1,0,True,False,False,False,False,False
3a08e7ee,70.28336017567656,1,0,8,1,7.80926224174184,0,0,False,False,True,False,False,True
5491bc9b,16.3495652489623,0,0,72,0,0.22396664724605891,0,1,True,False,False,False,False,False
9ac3e2b4,10.315923175721542,0,0,71,0,0.1432767107739103,0,1,False,False,False,False,False,False
c8d8576c,22.642402047854635,0,0,50,0,0.4439686676049928,0,1,False,False,False,False,False,False
78609eb3,26.09470908040972,1,0,34,0,0.7455631165831349,0,1,False,False,False,True,False,False
93a3dc97,52.73894862160192,0,0,81,0,0.6431579100195356,0,1,False,False,False,True,False,False
4c19e7f8,22.063325065035254,0,0,4,0,4.412665013007051,0,0,False,False,False,True,True,False
307a9d2d,17.61114561732919,0,0,13,1,1.2579389726663706,0,0,False,False,False,True,False,True
292e4c21,10.076311303494313,0,0,29,0,0.33587704344981045,0,0,False,False,False,False,False,True
d4c9c970,4.696368361551433,0,1,3,0,1.1740920903878582,0,0,False,False,True,False,True,False
0f90f783,7.416306342059076,1,0,38,0,0.19016170107843783,0,1,False,False,True,False,False,False
8bba51c1,7.372310725457293,0,1,83,1,0.08776560387449159,0,1,False,False,True,False,False,False
1c96fc4b,20.302445546360136,0,1,63,1,0.31722571166187713,0,1,True,False,False,False,False,False
1c668f79,5.727438214600897,1,0,24,0,0.2290975285840359,0,0,False,False,False,True,False,True
f9f5e0ca,23.96325521578498,1,0,27,1,0.8558305434208922,0,0,False,False,False,True,False,True
283d306a,80.61816178095891,0,0,75,1,1.0607652865915647,0,0,False,False,False,False,False,False
5f841834,53.77686057071257,0,0,65,0,0.8148009177380693,0,1,False,False,False,False,False,False
c68c4002,20.14613248177316,0,0,77,0,0.25828374976632257,0,1,True,False,False,False,False,False
03f6e998,115.27718961071838,0,0,21,1,5.239872255032654,0,0,True,False,False,False,False,True
d5b3c60c,26.16438352458891,0,1,30,1,0.8440123717609326,0,0,False,False,True,False,False,True
fee55f97,29.035427453620617,0,0,22,0,1.2624098892878528,0,0,False,False,False,False,False,True
9c121d85,22.307377651148705,0,0,47,0,0.4647370343989314,0,1,False,False,False,True,False,False
fd69981e,24.3710844126134,1,0,19,0,1.2185542206306699,0,0,False,False,True,False,False,True
012f5b71,15.884117787421266,0,1,37,1,0.4180030996689807,0,1,False,False,False,True,False,False
6ddb1f21,20.380320748015883,0,0,54,0,0.3705512863275615,0,1,False,False,True,False,False,False
4467dccf,66.89867177777455,0,1,67,0,0.9838039967319787,0,0,False,False,False,True,False,False
3e6e8645,57.72659654401632,1,0,78,0,0.7307164119495736,0,1,True,False,False,False,False,False
12930489,2.507991660474104,1,0,87,0,0.028499905232660272,0,1,False,False,True,False,False,False
8f2c4025,6.449160122929129,1,0,88,0,0.07246247329133854,0,1,False,False,False,True,False,False
ab804368,12.76013401189192,1,0,0,0,12.76013401189192,0,0,False,False,False,True,True,False
8886f5b1,47.84932376632371,1,0,6,0,6.835617680903387,0,0,False,False,False,False,True,False
3c3dfe57,58.59254608077711,0,0,56,0,1.0279394049259143,0,1,False,False,True,False,False,False
7acec68e,41.740914264905975,0,0,11,0,3.478409522075498,0,0,False,False,False,True,False,True
35a0563e,,0,0,4,0,,0,0,False,False,False,False,True,False
0266e7b7,16.156216505955747,1,0,49,0,0.32312433011911496,0,1,False,False,False,True,False,False
2bd7c77c,35.72456938447117,1,1,41,1,0.8505849853445516,1,1,False,False,True,False,False,False
000a7dc8,20.628927029048533,0,0,11,0,1.7190772524207112,0,0,True,False,False,False,False,True
39bfb7ea,18.42141871595528,0,0,17,0,1.0234121508864045,0,0,False,False,True,False,False,True
34b3c569,18.641163488640675,0,0,65,0,0.28244187104001023,0,1,False,False,True,False,False,False
be6d5796,54.84109219345398,1,0,73,1,0.7410958404520809,0,1,False,False,False,True,False,False
f89718af,38.333984063209904,0,0,78,1,0.4852403045975937,0,1,False,True,False,False,False,False
49890ae3,19.471990152068265,0,0,16,0,1.1454111854157802,0,0,False,False,True,False,False,True
9a3fa68b,31.862280072502383,0,0,67,0,0.4685629422426821,0,1,False,False,False,False,False,False
72114892,7.755976215318471,0,0,70,0,0.10923910162420382,0,1,False,False,False,False,False,False
71b84940,16.182245414265168,1,0,61,0,0.2610039582945995,0,1,False,False,False,False,False,False
741e4d6c,51.31283171096164,0,0,40,0,1.251532480755162,0,1,False,False,False,True,False,False
66fe3ef9,5.348327740500333,1,0,33,0,0.15730375707353922,0,1,False,False,False,True,False,False
ee9b139c,,0,0,69,0,,0,0,False,False,True,False,False,False
0adcde09,2.472459094127238,0,0,44,0,0.05494353542504974,0,1,True,False,False,False,False,False
5ba62246,74.34258227555218,0,0,57,0,1.2817686599233133,0,0,False,False,False,True,False,False
d9da0278,,1,0,50,0,,0,0,False,False,True,False,False,False
d1b9d243,33.55314896424152,0,1,33,0,0.9868573224776919,0,1,False,False,True,False,False,False
0df83602,27.277890065411043,0,0,43,0,0.61995204694116,0,1,True,False,False,False,False,False
ca3c332c,28.024995344508884,0,0,14,0,1.868333022967259,0,0,False,False,False,False,False,True
835fcebe,31.44681448086728,1,0,77,0,0.40316428821624717,0,1,False,False,True,False,False,False
88bc6b4a,4.353727177506828,0,0,69,0,0.06219610253581183,0,1,False,False,True,False,False,False
dec614db,28.45691664379732,1,0,49,0,0.5691383328759464,0,1,False,False,True,False,False,False
4e9fbaf4,21.60374732848238,0,0,31,0,0.6751171040150744,0,1,False,False,False,False,False,False
c3332682,15.93663001089924,0,0,66,0,0.23786014941640657,0,1,False,False,False,False,False,False
0bfbaa17,12.754099009557075,0,0,2,0,4.251366336519025,0,0,True,False,False,False,True,False
b61af18e,28.987536404757694,0,0,85,0,0.33706437679950807,0,1,False,False,False,True,False,False
f1720e17,10.436948738212884,0,0,85,0,0.12135986904898702,0,1,False,False,False,False,False,False
ad8ffa2b,50.6943991747402,0,0,73,0,0.6850594483072999,0,1,False,False,False,True,False,False
ff4ffd70,35.313975954826475,0,0,50,0,0.6924309010750289,0,1,False,False,False,True,False,False
9c74852e,30.292972890174124,1,0,66,0,0.4521339237339421,0,1,False,False,False,False,False,False
b4c19610,49.26650711830352,0,0,75,0,0.64824351471452,0,1,False,False,True,False,False,False
c59774dd,,1,0,47,0,,0,0,True,False,False,False,False,False
560ba423,7.506108616755269,0,0,16,0,0.4415358009856041,0,0,False,False,False,True,False,True
ee710470,36.42397265578774,0,0,6,0,5.203424665112535,0,0,False,False,True,False,True,False
76e1f18c,13.41505673326942,0,0,12,0,1.0319274410207246,0,0,False,False,False,False,False,True
752918b5,,0,0,65,0,,0,0,False,False,False,True,False,False
5d34b107,6.455837386459568,0,0,3,0,1.613959346614892,0,0,False,False,False,True,True,False
d9b8f04a,10.464009314874827,0,0,9,0,1.0464009314874827,0,0,False,False,False,True,False,True
60be59e4,51.45785476226161,0,0,87,0,0.5847483495711546,0,1,False,False,True,False,False,False
4c13ab74,35.82153631963039,0,0,16,0,2.1071491952723758,0,0,False,False,True,False,False,True
eabc665c,28.752875570581864,1,0,51,0,0.552939914818882,0,1,False,False,True,False,False,False
65aea006,15.42753336469765,1,0,5,1,2.5712555607829417,0,0,False,False,False,True,True,False
3853884a,27.437923480493414,0,0,82,0,0.330577391331246,0,1,False,False,False,True,False,False
b8907ab7,,0,0,68,0,,0,0,True,False,False,False,False,False
bbb9b47e,13.705710307910795,0,0,73,0,0.185212301458254,0,1,True,False,False,False,False,False
fef21cdb,24.32855333505153,0,0,8,0,2.7031725927835035,0,0,False,False,True,False,False,True
f1cd158e,,0,0,76,0,,0,0,False,False,True,False,False,False
2bd32479,41.36268328725727,0,1,82,1,0.498345581774184,0,1,False,False,False,False,False,False
aba65810,15.613145902740053,0,0,20,0,0.7434831382257168,0,0,False,False,True,False,False,True
31a1734f,39.07799716148593,0,1,23,1,1.6282498817285804,0,0,True,False,False,False,False,True
18d9929d,5.254705411928717,0,0,3,0,1.3136763529821793,0,0,True,False,False,False,True,False
54fe92b7,23.586127057562344,1,0,23,1,0.9827552940650977,0,0,True,False,False,False,False,True
8cf18c40,39.048326687052295,1,0,58,0,0.6618360455432593,0,1,False,False,False,True,False,False
13864d12,33.10890180723993,0,0,2,0,11.036300602413311,0,0,False,False,False,True,True,False
88a3484f,38.78597559665318,1,0,67,0,0.5703819940684292,0,1,False,False,True,False,False,False
55b97137,44.8755265706203,1,0,39,1,1.1218881642655076,0,1,False,False,False,False,False,False
148674d4,34.98787888744136,0,0,47,0,0.7289141434883617,0,1,False,False,False,False,False,False
05f0b9a1,34.276503423840005,0,1,53,0,0.6347500634044445,0,1,False,False,False,False,False,False
e2c97b44,29.241380742504298,0,0,34,0,0.8354680212144086,0,1,False,False,False,True,False,False
258042b4,9.365160085969832,1,0,55,0,0.16723500153517556,0,1,True,False,False,False,False,False
86d5b593,51.44253546697607,1,0,88,0,0.5780060164828772,0,1,True,False,False,False,False,False
180f4ef9,24.241814157739952,0,0,39,0,0.6060453539434988,0,1,False,False,False,True,False,False
7dbde427,40.65562807675966,0,0,76,0,0.5279951698280475,0,1,False,False,False,False,False,False
9da8df55,47.92714259059604,0,0,67,0,0.7048109204499418,0,1,False,False,False,False,False,False
895dce82,16.279209817111123,0,0,45,0,0.35389586558937225,0,1,False,False,True,False,False,False
be368b8b,17.49465269586621,0,0,77,0,0.22429041917777193,0,1,False,True,False,False,False,False
e85f3f45,19.478127014007597,1,0,12,1,1.498317462615969,0,0,False,False,False,False,False,True
915ec123,58.05438590317897,0,1,26,1,2.1501624408584803,0,0,False,False,False,True,False,True
08e728af,11.3695090123673,1,0,5,0,1.8949181687278835,0,0,False,False,False,False,True,False
0b46eaa1,64.79306465687512,1,1,16,1,3.8113567445220657,1,0,False,False,True,False,False,True
fe9dc8bf,29.002703569479998,1,0,35,0,0.8056306547077777,0,1,False,False,False,False,False,False
0f9ff4ba,30.536181010678572,0,0,80,0,0.3769898890207231,0,1,False,False,False,True,False,False
a546529c,,0,0,1,0,,0,0,True,False,False,False,True,False
9633451d,26.62751561983875,0,0,76,0,0.345811891166737,0,1,False,False,False,True,False,False
7cf8bd0d,51.82970336339861,0,0,51,0,0.9967250646807424,0,1,False,False,False,True,False,False
0d0fc045,16.26112252560707,0,0,65,0,0.24638064432737986,0,1,False,False,True,False,False,False
547c73ce,63.427837007941946,0,0,51,1,1.219766096306576,0,0,False,False,False,True,False,False
8585462c,17.32719334377029,0,0,42,0,0.402957984738844,0,1,False,False,False,True,False,False
e7c325e6,65.02742888529288,0,0,89,0,0.7225269876143653,0,0,False,False,True,False,False,False
2f3c5d05,17.713977119809773,0,0,21,0,0.8051807781731715,0,0,False,False,True,False,False,True
0d27f39e,19.930648924537707,0,0,54,0,0.3623754349915947,0,1,True,False,False,False,False,False
73c29513,10.1606917071935,1,0,66,0,0.15165211503273882,0,1,False,False,False,False,False,False
e1299e24,12.884450061222738,1,0,59,0,0.2147408343537123,0,1,False,False,False,True,False,False
2d928549,24.33432729439979,0,0,57,0,0.419557367144824,0,1,False,False,True,False,False,False
c40106fa,29.815360486726995,0,1,11,1,2.4846133738939162,0,0,True,False,False,False,False,True
3291c611,49.31618164176081,0,0,87,0,0.5604111550200092,0,1,False,False,False,False,False,False
d979de31,21.080863240422016,0,0,68,0,0.30551975710756546,0,1,False,False,True,False,False,False
109263f0,33.16058418966711,0,0,83,0,0.394768859400799,0,1,False,False,False,False,False,False
625d965c,28.363849434428325,1,0,38,0,0.7272781906263673,0,1,False,False,False,False,False,False
0a0df5ec,35.80021064755476,0,0,12,0,2.7538623575042127,0,0,False,False,False,True,False,True
f861dacf,14.572161791776631,0,0,40,0,0.3554185802872349,0,1,False,False,False,True,False,False
8f1e09f9,16.06264833628574,0,0,56,0,0.281800848005013,0,1,False,False,True,False,False,False
c088b63f,14.576930319589438,0,0,52,0,0.275036421124329,0,1,False,False,False,False,False,False
2796da27,55.81738817442853,0,0,11,0,4.651449014535711,0,0,False,False,True,False,False,True
6a5731e7,63.83058414722242,0,0,12,0,4.910044934401724,0,0,False,False,True,False,False,True
5360c6db,15.496294389291766,0,0,73,0,0.2094093836390779,0,1,False,False,False,False,False,False
9f0a0a7e,15.758530113325005,0,1,56,1,0.2764654405846492,0,1,False,False,True,False,False,False
1c784bbd,39.36879772584259,0,0,39,0,0.9842199431460648,0,1,False,False,False,False,False,False
55e39c20,68.53594630120176,0,0,79,0,0.856699328765022,0,0,False,False,False,False,False,False
07ea4baa,78.39539439021945,0,0,44,1,1.74211987533821,0,0,False,False,False,False,False,False
96e734cc,14.911925098601731,1,0,34,0,0.42605500281719233,0,1,False,False,False,False,False,False
428fc37b,18.218675907660387,0,1,2,0,6.072891969220129,0,0,True,False,False,False,True,False
5b2b18af,30.95440741461633,0,0,4,0,6.190881482923266,0,0,False,False,False,False,True,False
078aa5c4,32.0521345098194,0,1,89,0,0.3561348278868823,0,1,False,False,False,True,False,False
a73a0059,21.727599125816543,0,0,10,0,1.9752362841651403,0,0,False,False,False,True,False,True
1013f248,12.5085069531187,0,0,70,0,0.17617615426927746,0,1,False,False,False,True,False,False
74b888c4,,0,0,55,0,,0,0,False,False,False,False,False,False
9e92dec6,,1,0,9,0,,0,0,False,False,False,True,False,True
ed04994c,16.256429565257577,0,1,33,0,0.4781302813311052,0,1,True,False,False,False,False,False
77eec2a8,29.58886324054272,0,0,66,0,0.4416248244857123,0,1,False,False,True,False,False,False
824ef02f,112.80436241578502,0,0,71,0,1.566727255774792,0,0,False,False,False,False,False,False
64324e85,16.064496658596774,1,0,30,0,0.518209569632154,0,0,False,False,False,True,False,True
436340e5,40.66609420265983,0,0,74,0,0.5422145893687977,0,1,True,False,False,False,False,False
4bf26e46,80.52314833210053,0,0,70,0,1.1341288497478947,0,0,False,False,True,False,False,False
9bc55973,38.27102291235443,0,0,65,0,0.5798639835205217,0,1,True,False,False,False,False,False
4288f5ac,53.20254562005992,0,0,69,0,0.760036366000856,0,1,False,False,False,True,False,False
22b6c707,44.49221398620438,0,0,40,0,1.0851759508830336,0,1,True,False,False,False,False,False
5b274b1f,36.16612752406927,0,1,62,1,0.5740655162550677,0,1,False,False,True,False,False,False
900f626a,62.45346961287984,0,0,31,0,1.951670925402495,0,0,False,False,False,True,False,False
b5ed294e,39.78381304073114,0,0,19,0,1.989190652036557,0,0,False,False,True,False,False,True
6d79d0cf,21.90140604686316,0,0,56,0,0.3842351938046168,0,1,True,False,False,False,False,False
6462c75b,27.95008183610112,0,0,49,0,0.5590016367220224,0,1,False,False,False,False,False,False
8a592a0d,32.84049191540748,1,0,79,1,0.4105061489425935,0,1,False,False,False,False,False,False
13e9e822,18.13041568660207,0,0,24,0,0.7252166274640828,0,0,False,False,False,False,False,True
77b0b37d,28.886214971038843,0,0,11,0,2.4071845809199037,0,0,False,False,False,False,False,True
ec6de5e9,25.91006474398025,0,1,70,1,0.36493048935183453,0,1,False,False,True,False,False,False
40e42fb1,39.698730284258986,0,0,38,0,1.0179161611348457,0,1,False,False,False,False,False,False
638a0e45,94.64598604965497,1,0,16,1,5.567410944097351,0,0,False,False,True,False,False,True
a8717c02,30.146929700751496,0,0,44,0,0.669931771127811,0,1,False,False,False,True,False,False
60272a2d,69.67821284520508,0,0,10,0,6.334382985927735,0,0,False,False,False,False,False,True
0f92ab4e,38.71622620252103,0,0,69,0,0.5530889457503004,0,1,False,False,True,False,False,False
ffa0f113,28.79058137113265,0,1,22,0,1.25176440744055,0,0,False,False,False,False,False,True
5b5f9259,17.31307611052701,0,1,69,0,0.24732965872181442,0,1,False,False,False,False,False,False
25130ec2,28.95003756751531,0,1,37,0,0.7618430938819818,0,1,False,False,False,False,False,False
e6b02d21,27.664363060214537,0,1,1,1,13.832181530107269,0,0,False,False,True,False,True,False
b33f3502,13.745384356768684,1,0,85,0,0.15983005066010098,0,1,True,False,False,False,False,False
012a6b01,,0,0,83,0,,0,0,False,False,False,False,False,False
28456659,33.03921773628014,1,0,88,0,0.3712271655761814,0,1,False,False,False,False,False,False
6dc814de,69.22170394888548,1,0,78,0,0.8762241006188035,0,0,False,False,False,True,False,False
bbeda1cc,,1,0,71,0,,0,0,True,False,False,False,False,False
b1ea9110,6.136516875818191,0,0,36,0,0.1658518074545457,0,1,False,False,True,False,False,False
ed1bca7f,9.98016479361713,0,0,48,0,0.20367683252279856,0,1,False,False,False,True,False,False
cae21270,41.37906113730655,1,0,51,0,0.7957511757174337,0,1,False,False,False,False,False,False
f2577d12,7.499794158950713,0,0,32,1,0.2272664896651731,0,1,False,False,False,True,False,False
3f24bf16,45.98675501036142,0,0,21,0,2.090307045925519,0,0,False,False,False,True,False,True
5cece4bc,39.8231890776892,1,0,4,0,7.96463781553784,0,0,False,False,False,False,True,False
b26f6575,23.128227136591924,1,0,17,0,1.2849015075884402,0,0,True,False,False,False,False,True
cbcef4c5,13.852397935069176,0,0,37,0,0.36453678776497833,0,1,True,False,False,False,False,False
7c726c9f,20.613416713678127,0,0,36,0,0.5571193706399494,0,1,False,False,False,True,False,False
09cb3f24,,0,0,63,0,,0,0,False,False,False,False,False,False
70792f8a,7.752197619151357,1,0,9,0,0.7752197619151356,0,0,False,False,True,False,False,True
524ec137,64.67572965728348,1,0,78,1,0.8186801222440947,0,0,False,False,False,True,False,False
93d1bf34,32.241474854856875,0,0,41,0,0.767654163210878,0,1,False,False,True,False,False,False
0a0891d5,34.929111624782344,0,0,47,1,0.7276898255162988,0,1,False,False,False,True,False,False
1fe0b124,39.62599017821896,1,0,43,1,0.9005906858686128,0,1,False,False,False,True,False,False
c2437e89,60.58263999636863,0,0,81,0,0.7388126828825442,0,0,False,False,False,False,False,False
a1f66e83,29.001985050370767,0,0,86,0,0.33335615000426166,0,1,False,False,False,False,False,False
f26245c8,41.3966033048532,1,0,15,0,2.587287706553325,0,0,False,False,True,False,False,True
00f72266,14.056084366250026,0,0,53,0,0.26029785863425975,0,1,False,False,True,False,False,False
c3f30abe,78.60562266271562,0,0,34,0,2.2458749332204464,0,0,True,False,False,False,False,False
c07415a0,27.56368971410394,0,0,27,0,0.9844174897894264,0,0,False,False,False,False,False,True
4a0bf67e,13.994709410894444,0,0,1,0,6.997354705447222,0,0,False,False,False,True,True,False
1feff312,17.316868605983032,1,0,12,0,1.3320668158448485,0,0,False,False,False,True,False,True
6dba6e5e,3.357855787306109,0,0,40,0,0.08189892164161242,0,1,True,False,False,False,False,False
d28f69b1,17.224210838517862,1,0,79,0,0.21530263548147327,0,1,False,False,False,False,False,False
676957ac,,0,0,58,0,,0,0,False,False,False,True,False,False
df629d22,43.51316839509278,0,0,68,0,0.6306256289143881,0,1,True,False,False,False,False,False
842f2eef,34.17716241805567,0,0,52,0,0.64485212109539,0,1,True,False,False,False,False,False
0e1d5e27,10.560711519250455,0,0,44,0,0.23468247820556568,0,1,False,False,False,True,False,False
9e22438f,24.08740869089544,0,0,19,0,1.204370434544772,0,0,False,False,False,True,False,True
4302c773,24.93030200181028,0,0,23,0,1.0387625834087617,0,0,False,False,True,False,False,True
23e296c8,8.608542122170133,0,0,60,0,0.14112364134705138,0,1,False,False,False,False,False,False
611f68b6,20.960530324214627,0,1,57,0,0.36138845386576945,0,1,False,False,True,False,False,False
b7d6e455,25.52426463829266,1,0,26,0,0.94534313475158,0,0,True,False,False,False,False,True
d533a59b,20.51241511967419,0,0,25,0,0.788939043064392,0,0,False,False,False,True,False,True
aa650760,13.9824464412063,1,0,6,0,1.997492348743757,0,0,False,False,True,False,True,False
f4c0a445,10.187498836703888,0,0,41,0,0.24255949611199734,0,1,True,False,False,False,False,False
5eb35b88,19.94204466858281,0,0,46,0,0.42429882273580444,0,1,False,False,False,False,False,False
83bbc066,15.490203693993143,0,0,52,0,0.29226799422628574,0,1,False,False,False,True,False,False
5c904f37,37.80805571702737,0,0,58,0,0.6408145036784301,0,1,False,False,True,False,False,False
9d5407d6,63.06857906555678,0,1,37,1,1.6596994490935995,0,0,False,False,False,False,False,False
e8710d12,47.52037423489634,1,0,68,0,0.6887010758680628,0,1,False,False,True,False,False,False
12708f19,26.17260729750543,1,0,86,0,0.30083456663799346,0,1,True,False,False,False,False,False
130667ed,14.44824231587062,0,1,52,1,0.27260834558246455,0,1,False,False,False,False,False,False
789f554d,46.65090864266215,0,0,14,0,3.1100605761774767,0,0,False,False,True,False,False,True
d3672a60,39.42754005697366,1,1,25,1,1.5164438483451408,1,0,False,False,False,False,False,True
267ebdbe,60.17276034511271,0,0,47,0,1.2535991738565146,0,0,True,False,False,False,False,False
3d6dd2ff,29.02504808757348,1,0,18,0,1.5276341098722885,0,0,False,False,False,False,False,True
aa3a33a5,75.93590333358252,1,0,8,0,8.43732259262028,0,0,False,False,True,False,False,True
7cf654ba,29.031705121236648,1,0,63,0,0.4536203925193226,0,1,True,False,False,False,False,False
5d6c9ecb,14.388116764850215,0,1,53,0,0.26644660675648546,0,1,False,False,False,True,False,False
d23cded7,16.751562194267795,0,0,50,0,0.32846200380917245,0,1,False,False,True,False,False,False
f784dcfe,36.552953709983655,0,0,38,0,0.9372552233329142,0,1,False,False,True,False,False,False
8de05efc,15.454749248769732,0,0,3,0,3.863687312192433,0,0,True,False,False,False,True,False
b0418fdd,75.5944120285291,1,0,2,1,25.198137342843037,0,0,True,False,False,False,True,False
34a21e8a,34.4370094182957,0,0,63,0,0.5380782721608703,0,1,False,False,False,True,False,False
2c08f8e4,25.743179131615104,0,0,28,1,0.8876958321246587,0,0,False,False,True,False,False,True
63cfb39d,27.397178439312004,1,0,10,1,2.4906525853920005,0,0,True,False,False,False,False,True
d122fa34,20.33980133858422,1,0,57,0,0.35068622997559,0,1,False,False,False,True,False,False
